date,index_name,open,high,low,close
2005-04-01,Nifty Midcap 150,0.0,0.0,0.0,1000.0
2005-04-04,Nifty Midcap 150,0.0,0.0,0.0,1009.3
2005-04-05,Nifty Midcap 150,0.0,0.0,0.0,1002.37
2005-04-06,Nifty Midcap 150,0.0,0.0,0.0,1011.84
2005-04-07,Nifty Midcap 150,0.0,0.0,0.0,1011.98
2005-04-08,Nifty Midcap 150,0.0,0.0,0.0,1005.67
2005-04-11,Nifty Midcap 150,0.0,0.0,0.0,994.8
2005-04-12,Nifty Midcap 150,0.0,0.0,0.0,1001.82
2005-04-13,Nifty Midcap 150,0.0,0.0,0.0,1003.46
2005-04-15,Nifty Midcap 150,0.0,0.0,0.0,980.77
2005-04-18,Nifty Midcap 150,0.0,0.0,0.0,973.21
2005-04-19,Nifty Midcap 150,0.0,0.0,0.0,972.33
2005-04-20,Nifty Midcap 150,0.0,0.0,0.0,976.29
2005-04-21,Nifty Midcap 150,0.0,0.0,0.0,992.43
2005-04-22,Nifty Midcap 150,0.0,0.0,0.0,1004.79
2005-04-25,Nifty Midcap 150,0.0,0.0,0.0,1008.65
2005-04-26,Nifty Midcap 150,0.0,0.0,0.0,1008.22
2005-04-27,Nifty Midcap 150,0.0,0.0,0.0,998.7
2005-04-28,Nifty Midcap 150,0.0,0.0,0.0,994.19
2005-04-29,Nifty Midcap 150,0.0,0.0,0.0,980.57
2005-05-02,Nifty Midcap 150,0.0,0.0,0.0,974.78
2005-05-03,Nifty Midcap 150,0.0,0.0,0.0,977.0
2005-05-04,Nifty Midcap 150,0.0,0.0,0.0,986.56
2005-05-05,Nifty Midcap 150,0.0,0.0,0.0,996.25
2005-05-06,Nifty Midcap 150,0.0,0.0,0.0,1000.69
2005-05-09,Nifty Midcap 150,0.0,0.0,0.0,1013.36
2005-05-10,Nifty Midcap 150,0.0,0.0,0.0,1013.34
2005-05-11,Nifty Midcap 150,0.0,0.0,0.0,1016.82
2005-05-12,Nifty Midcap 150,0.0,0.0,0.0,1028.0
2005-05-13,Nifty Midcap 150,0.0,0.0,0.0,1033.99
2005-05-16,Nifty Midcap 150,0.0,0.0,0.0,1044.78
2005-05-17,Nifty Midcap 150,0.0,0.0,0.0,1036.51
