date,index_name,open,high,low,close
2005-04-01,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,1000.0
2005-04-04,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,1002.14
2005-04-05,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,987.79
2005-04-06,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,997.86
2005-04-07,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,996.71
2005-04-08,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,983.87
2005-04-11,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,978.93
2005-04-12,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,989.64
2005-04-13,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,990.52
2005-04-15,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,961.51
2005-04-18,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,948.31
2005-04-19,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,941.71
2005-04-20,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,952.62
2005-04-21,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,967.81
2005-04-22,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,984.51
2005-04-25,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,985.57
2005-04-26,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,985.48
2005-04-27,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,978.1
2005-04-28,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,977.67
2005-04-29,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,960.24
2005-05-02,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,959.5
2005-05-03,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,963.38
2005-05-04,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,975.95
2005-05-05,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,984.31
2005-05-06,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,986.14
2005-05-09,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,999.23
2005-05-10,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,995.77
2005-05-11,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,992.99
2005-05-12,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,996.46
2005-05-13,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,1000.32
2005-05-16,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,1010.64
2005-05-17,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,1003.53
2005-05-18,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,1002.87
2005-05-19,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,1010.99
2005-05-20,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,1006.42
2005-05-23,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,1008.69
2005-05-24,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,1016.03
2005-05-25,NIFTY500 MULTICAP MOMENTUM QUALITY 50,0.0,0.0,0.0,1019.81
