date,index_name,open,high,low,close
2005-04-01,NIFTY200 ALPHA 30,0.0,0.0,0.0,1000.0
2005-04-04,NIFTY200 ALPHA 30,0.0,0.0,0.0,1000.55
2005-04-05,NIFTY200 ALPHA 30,0.0,0.0,0.0,988.68
2005-04-06,NIFTY200 ALPHA 30,0.0,0.0,0.0,993.7
2005-04-07,NIFTY200 ALPHA 30,0.0,0.0,0.0,992.67
2005-04-08,NIFTY200 ALPHA 30,0.0,0.0,0.0,979.44
2005-04-11,NIFTY200 ALPHA 30,0.0,0.0,0.0,970.29
2005-04-12,NIFTY200 ALPHA 30,0.0,0.0,0.0,981.7
2005-04-13,NIFTY200 ALPHA 30,0.0,0.0,0.0,986.43
2005-04-15,NIFTY200 ALPHA 30,0.0,0.0,0.0,955.05
2005-04-18,NIFTY200 ALPHA 30,0.0,0.0,0.0,944.64
2005-04-19,NIFTY200 ALPHA 30,0.0,0.0,0.0,936.7
2005-04-20,NIFTY200 ALPHA 30,0.0,0.0,0.0,947.27
2005-04-21,NIFTY200 ALPHA 30,0.0,0.0,0.0,962.98
2005-04-22,NIFTY200 ALPHA 30,0.0,0.0,0.0,971.4
2005-04-25,NIFTY200 ALPHA 30,0.0,0.0,0.0,976.94
2005-04-26,NIFTY200 ALPHA 30,0.0,0.0,0.0,972.34
2005-04-27,NIFTY200 ALPHA 30,0.0,0.0,0.0,960.65
2005-04-28,NIFTY200 ALPHA 30,0.0,0.0,0.0,951.37
2005-04-29,NIFTY200 ALPHA 30,0.0,0.0,0.0,924.21
2005-05-02,NIFTY200 ALPHA 30,0.0,0.0,0.0,931.28
2005-05-03,NIFTY200 ALPHA 30,0.0,0.0,0.0,937.52
2005-05-04,NIFTY200 ALPHA 30,0.0,0.0,0.0,950.66
2005-05-05,NIFTY200 ALPHA 30,0.0,0.0,0.0,966.73
2005-05-06,NIFTY200 ALPHA 30,0.0,0.0,0.0,967.78
2005-05-09,NIFTY200 ALPHA 30,0.0,0.0,0.0,983.18
2005-05-10,NIFTY200 ALPHA 30,0.0,0.0,0.0,986.68
2005-05-11,NIFTY200 ALPHA 30,0.0,0.0,0.0,979.43
2005-05-12,NIFTY200 ALPHA 30,0.0,0.0,0.0,984.84
2005-05-13,NIFTY200 ALPHA 30,0.0,0.0,0.0,985.09
2005-05-16,NIFTY200 ALPHA 30,0.0,0.0,0.0,996.02
2005-05-17,NIFTY200 ALPHA 30,0.0,0.0,0.0,985.97
2005-05-18,NIFTY200 ALPHA 30,0.0,0.0,0.0,980.98
2005-05-19,NIFTY200 ALPHA 30,0.0,0.0,0.0,988.56
2005-05-20,NIFTY200 ALPHA 30,0.0,0.0,0.0,988.06
2005-05-23,NIFTY200 ALPHA 30,0.0,0.0,0.0,995.2
2005-05-24,NIFTY200 ALPHA 30,0.0,0.0,0.0,1000.93
2005-05-25,NIFTY200 ALPHA 30,0.0,0.0,0.0,1004.75
2005-05-26,NIFTY200 ALPHA 30,0.0,0.0,0.0,1010.92
2005-05-27,NIFTY200 ALPHA 30,0.0,0.0,0.0,1013.72
2005-05-30,NIFTY200 ALPHA 30,0.0,0.0,0.0,1003.43
2005-05-31,NIFTY200 ALPHA 30,0.0,0.0,0.0,1016.36
2005-06-01,NIFTY200 ALPHA 30,0.0,0.0,0.0,1012.3
2005-06-02,NIFTY200 ALPHA 30,0.0,0.0,0.0,1003.43
2005-06-03,NIFTY200 ALPHA 30,0.0,0.0,0.0,1012.8
2005-06-04,NIFTY200 ALPHA 30,0.0,0.0,0.0,1012.54
2005-06-06,NIFTY200 ALPHA 30,0.0,0.0,0.0,1018.01
2005-06-07,NIFTY200 ALPHA 30,0.0,0.0,0.0,1032.75
2005-06-08,NIFTY200 ALPHA 30,0.0,0.0,0.0,1041.84
2005-06-09,NIFTY200 ALPHA 30,0.0,0.0,0.0,1038.38
2005-06-10,NIFTY200 ALPHA 30,0.0,0.0,0.0,1029.16
2005-06-13,NIFTY200 ALPHA 30,0.0,0.0,0.0,1034.07
2005-06-14,NIFTY200 ALPHA 30,0.0,0.0,0.0,1041.59
2005-06-15,NIFTY200 ALPHA 30,0.0,0.0,0.0,1042.14
2005-06-16,NIFTY200 ALPHA 30,0.0,0.0,0.0,1035.08
2005-06-17,NIFTY200 ALPHA 30,0.0,0.0,0.0,1033.21
2005-06-20,NIFTY200 ALPHA 30,0.0,0.0,0.0,1027.96
2005-06-21,NIFTY200 ALPHA 30,0.0,0.0,0.0,1039.67
2005-06-22,NIFTY200 ALPHA 30,0.0,0.0,0.0,1039.82
2005-06-23,NIFTY200 ALPHA 30,0.0,0.0,0.0,1045.83
2005-06-24,NIFTY200 ALPHA 30,0.0,0.0,0.0,1042.63
2005-06-27,NIFTY200 ALPHA 30,0.0,0.0,0.0,1041.62
2005-06-28,NIFTY200 ALPHA 30,0.0,0.0,0.0,1026.61
2005-06-29,NIFTY200 ALPHA 30,0.0,0.0,0.0,1031.56
2005-06-30,NIFTY200 ALPHA 30,0.0,0.0,0.0,1043.85
2005-07-01,NIFTY200 ALPHA 30,0.0,0.0,0.0,1065.96
2005-07-04,NIFTY200 ALPHA 30,0.0,0.0,0.0,1078.4
2005-07-05,NIFTY200 ALPHA 30,0.0,0.0,0.0,1084.45
2005-07-06,NIFTY200 ALPHA 30,0.0,0.0,0.0,1107.92
2005-07-07,NIFTY200 ALPHA 30,0.0,0.0,0.0,1090.44
2005-07-08,NIFTY200 ALPHA 30,0.0,0.0,0.0,1112.05
2005-07-11,NIFTY200 ALPHA 30,0.0,0.0,0.0,1128.71
2005-07-12,NIFTY200 ALPHA 30,0.0,0.0,0.0,1136.79
2005-07-13,NIFTY200 ALPHA 30,0.0,0.0,0.0,1132.9
2005-07-14,NIFTY200 ALPHA 30,0.0,0.0,0.0,1123.1
2005-07-15,NIFTY200 ALPHA 30,0.0,0.0,0.0,1131.9
2005-07-18,NIFTY200 ALPHA 30,0.0,0.0,0.0,1147.65
2005-07-19,NIFTY200 ALPHA 30,0.0,0.0,0.0,1147.43
2005-07-20,NIFTY200 ALPHA 30,0.0,0.0,0.0,1153.62
2005-07-21,NIFTY200 ALPHA 30,0.0,0.0,0.0,1136.49
2005-07-22,NIFTY200 ALPHA 30,0.0,0.0,0.0,1154.68
2005-07-25,NIFTY200 ALPHA 30,0.0,0.0,0.0,1162.83
2005-07-26,NIFTY200 ALPHA 30,0.0,0.0,0.0,1163.36
2005-07-27,NIFTY200 ALPHA 30,0.0,0.0,0.0,1164.73
2005-07-29,NIFTY200 ALPHA 30,0.0,0.0,0.0,1143.9
2005-08-01,NIFTY200 ALPHA 30,0.0,0.0,0.0,1163.77
2005-08-02,NIFTY200 ALPHA 30,0.0,0.0,0.0,1188.45
2005-08-03,NIFTY200 ALPHA 30,0.0,0.0,0.0,1189.94
2005-08-04,NIFTY200 ALPHA 30,0.0,0.0,0.0,1205.53
2005-08-05,NIFTY200 ALPHA 30,0.0,0.0,0.0,1205.78
2005-08-08,NIFTY200 ALPHA 30,0.0,0.0,0.0,1174.55
2005-08-09,NIFTY200 ALPHA 30,0.0,0.0,0.0,1169.36
2005-08-10,NIFTY200 ALPHA 30,0.0,0.0,0.0,1194.85
2005-08-11,NIFTY200 ALPHA 30,0.0,0.0,0.0,1199.41
2005-08-12,NIFTY200 ALPHA 30,0.0,0.0,0.0,1196.35
2005-08-16,NIFTY200 ALPHA 30,0.0,0.0,0.0,1199.17
2005-08-17,NIFTY200 ALPHA 30,0.0,0.0,0.0,1208.27
2005-08-18,NIFTY200 ALPHA 30,0.0,0.0,0.0,1206.45
2005-08-19,NIFTY200 ALPHA 30,0.0,0.0,0.0,1199.48
2005-08-22,NIFTY200 ALPHA 30,0.0,0.0,0.0,1185.03
2005-08-23,NIFTY200 ALPHA 30,0.0,0.0,0.0,1159.98
2005-08-24,NIFTY200 ALPHA 30,0.0,0.0,0.0,1146.49
2005-08-25,NIFTY200 ALPHA 30,0.0,0.0,0.0,1154.12
2005-08-26,NIFTY200 ALPHA 30,0.0,0.0,0.0,1181.55
2005-08-29,NIFTY200 ALPHA 30,0.0,0.0,0.0,1172.45
2005-08-30,NIFTY200 ALPHA 30,0.0,0.0,0.0,1187.29
2005-08-31,NIFTY200 ALPHA 30,0.0,0.0,0.0,1197.57
2005-09-01,NIFTY200 ALPHA 30,0.0,0.0,0.0,1205.13
2005-09-02,NIFTY200 ALPHA 30,0.0,0.0,0.0,1207.98
2005-09-05,NIFTY200 ALPHA 30,0.0,0.0,0.0,1211.53
2005-09-06,NIFTY200 ALPHA 30,0.0,0.0,0.0,1217.11
2005-09-08,NIFTY200 ALPHA 30,0.0,0.0,0.0,1232.76
2005-09-09,NIFTY200 ALPHA 30,0.0,0.0,0.0,1235.56
2005-09-12,NIFTY200 ALPHA 30,0.0,0.0,0.0,1239.61
2005-09-13,NIFTY200 ALPHA 30,0.0,0.0,0.0,1249.11
2005-09-14,NIFTY200 ALPHA 30,0.0,0.0,0.0,1241.69
2005-09-15,NIFTY200 ALPHA 30,0.0,0.0,0.0,1253.52
2005-09-16,NIFTY200 ALPHA 30,0.0,0.0,0.0,1260.16
2005-09-19,NIFTY200 ALPHA 30,0.0,0.0,0.0,1272.3
2005-09-20,NIFTY200 ALPHA 30,0.0,0.0,0.0,1270.26
2005-09-21,NIFTY200 ALPHA 30,0.0,0.0,0.0,1256.35
2005-09-22,NIFTY200 ALPHA 30,0.0,0.0,0.0,1201.37
2005-09-23,NIFTY200 ALPHA 30,0.0,0.0,0.0,1210.24
2005-09-26,NIFTY200 ALPHA 30,0.0,0.0,0.0,1251.9
