date,index_name,open,high,low,close
2005-04-01,Nifty500 Low Volatility 50,0.0,0.0,0.0,1000.0
2005-04-04,Nifty500 Low Volatility 50,0.0,0.0,0.0,1002.46
2005-04-05,Nifty500 Low Volatility 50,0.0,0.0,0.0,998.47
2005-04-06,Nifty500 Low Volatility 50,0.0,0.0,0.0,1003.99
2005-04-07,Nifty500 Low Volatility 50,0.0,0.0,0.0,999.23
2005-04-08,Nifty500 Low Volatility 50,0.0,0.0,0.0,989.93
2005-04-11,Nifty500 Low Volatility 50,0.0,0.0,0.0,982.73
2005-04-12,Nifty500 Low Volatility 50,0.0,0.0,0.0,990.83
2005-04-13,Nifty500 Low Volatility 50,0.0,0.0,0.0,994.08
2005-04-15,Nifty500 Low Volatility 50,0.0,0.0,0.0,970.63
2005-04-18,Nifty500 Low Volatility 50,0.0,0.0,0.0,960.09
2005-04-19,Nifty500 Low Volatility 50,0.0,0.0,0.0,956.23
2005-04-20,Nifty500 Low Volatility 50,0.0,0.0,0.0,966.59
2005-04-21,Nifty500 Low Volatility 50,0.0,0.0,0.0,974.66
2005-04-22,Nifty500 Low Volatility 50,0.0,0.0,0.0,986.01
2005-04-25,Nifty500 Low Volatility 50,0.0,0.0,0.0,990.18
2005-04-26,Nifty500 Low Volatility 50,0.0,0.0,0.0,986.37
2005-04-27,Nifty500 Low Volatility 50,0.0,0.0,0.0,981.64
2005-04-28,Nifty500 Low Volatility 50,0.0,0.0,0.0,987.08
2005-04-29,Nifty500 Low Volatility 50,0.0,0.0,0.0,966.3
2005-05-02,Nifty500 Low Volatility 50,0.0,0.0,0.0,969.2
2005-05-03,Nifty500 Low Volatility 50,0.0,0.0,0.0,973.67
2005-05-04,Nifty500 Low Volatility 50,0.0,0.0,0.0,986.48
2005-05-05,Nifty500 Low Volatility 50,0.0,0.0,0.0,995.01
2005-05-06,Nifty500 Low Volatility 50,0.0,0.0,0.0,999.44
2005-05-09,Nifty500 Low Volatility 50,0.0,0.0,0.0,1011.43
2005-05-10,Nifty500 Low Volatility 50,0.0,0.0,0.0,1011.91
2005-05-11,Nifty500 Low Volatility 50,0.0,0.0,0.0,1010.54
2005-05-12,Nifty500 Low Volatility 50,0.0,0.0,0.0,1015.14
2005-05-13,Nifty500 Low Volatility 50,0.0,0.0,0.0,1016.8
2005-05-16,Nifty500 Low Volatility 50,0.0,0.0,0.0,1022.73
2005-05-17,Nifty500 Low Volatility 50,0.0,0.0,0.0,1015.0
2005-05-18,Nifty500 Low Volatility 50,0.0,0.0,0.0,1011.63
2005-05-19,Nifty500 Low Volatility 50,0.0,0.0,0.0,1016.11
2005-05-20,Nifty500 Low Volatility 50,0.0,0.0,0.0,1017.46
2005-05-23,Nifty500 Low Volatility 50,0.0,0.0,0.0,1023.53
2005-05-24,Nifty500 Low Volatility 50,0.0,0.0,0.0,1025.98
2005-05-25,Nifty500 Low Volatility 50,0.0,0.0,0.0,1034.1
2005-05-26,Nifty500 Low Volatility 50,0.0,0.0,0.0,1044.15
2005-05-27,Nifty500 Low Volatility 50,0.0,0.0,0.0,1047.6
2005-05-30,Nifty500 Low Volatility 50,0.0,0.0,0.0,1043.37
2005-05-31,Nifty500 Low Volatility 50,0.0,0.0,0.0,1050.62
2005-06-01,Nifty500 Low Volatility 50,0.0,0.0,0.0,1057.93
2005-06-02,Nifty500 Low Volatility 50,0.0,0.0,0.0,1049.93
2005-06-03,Nifty500 Low Volatility 50,0.0,0.0,0.0,1057.37
2005-06-04,Nifty500 Low Volatility 50,0.0,0.0,0.0,1059.71
2005-06-06,Nifty500 Low Volatility 50,0.0,0.0,0.0,1059.78
2005-06-07,Nifty500 Low Volatility 50,0.0,0.0,0.0,1061.14
2005-06-08,Nifty500 Low Volatility 50,0.0,0.0,0.0,1068.95
2005-06-09,Nifty500 Low Volatility 50,0.0,0.0,0.0,1067.78
2005-06-10,Nifty500 Low Volatility 50,0.0,0.0,0.0,1062.38
2005-06-13,Nifty500 Low Volatility 50,0.0,0.0,0.0,1066.94
2005-06-14,Nifty500 Low Volatility 50,0.0,0.0,0.0,1069.74
2005-06-15,Nifty500 Low Volatility 50,0.0,0.0,0.0,1072.02
2005-06-16,Nifty500 Low Volatility 50,0.0,0.0,0.0,1066.95
2005-06-17,Nifty500 Low Volatility 50,0.0,0.0,0.0,1064.53
2005-06-20,Nifty500 Low Volatility 50,0.0,0.0,0.0,1069.4
2005-06-21,Nifty500 Low Volatility 50,0.0,0.0,0.0,1082.04
2005-06-22,Nifty500 Low Volatility 50,0.0,0.0,0.0,1089.1
2005-06-23,Nifty500 Low Volatility 50,0.0,0.0,0.0,1089.1
2005-06-24,Nifty500 Low Volatility 50,0.0,0.0,0.0,1096.72
