Date,Open,High,Low,Close
2007-07-30,0.0,0.0,0.0,3179.57
2007-07-31,0.0,0.0,0.0,3246.71
2007-08-01,0.0,0.0,0.0,3121.17
2007-08-02,0.0,0.0,0.0,3190.46
2007-08-03,0.0,0.0,0.0,3257.6
2007-08-06,0.0,0.0,0.0,3224.36
2007-08-07,0.0,0.0,0.0,3247.32
2007-08-08,0.0,0.0,0.0,3289.94
2007-08-09,0.0,0.0,0.0,3241.39
2007-08-10,0.0,0.0,0.0,3223.35
2007-08-13,0.0,0.0,0.0,3249.56
2007-08-14,0.0,0.0,0.0,3254.16
2007-08-16,0.0,0.0,0.0,3155.69
2007-08-17,0.0,0.0,0.0,3099.74
2007-08-20,0.0,0.0,0.0,3157.28
2007-08-21,0.0,0.0,0.0,3042.15
2007-08-22,0.0,0.0,0.0,3048.08
2007-08-23,0.0,0.0,0.0,3004.53
2007-08-24,0.0,0.0,0.0,3072.01
2007-08-27,0.0,0.0,0.0,3160.47
2007-08-28,0.0,0.0,0.0,3215.77
2007-08-29,0.0,0.0,0.0,3250.79
2007-08-30,0.0,0.0,0.0,3271.48
2007-08-31,0.0,0.0,0.0,3342.1
2007-09-03,0.0,0.0,0.0,3412.96
2007-09-04,0.0,0.0,0.0,3415.65
2007-09-05,0.0,0.0,0.0,3418.81
2007-09-06,0.0,0.0,0.0,3462.79
2007-09-07,0.0,0.0,0.0,3482.64
2007-09-10,0.0,0.0,0.0,3502.0
2007-09-11,0.0,0.0,0.0,3492.78
2007-09-12,0.0,0.0,0.0,3511.65
2007-09-13,0.0,0.0,0.0,3561.99
2007-09-14,0.0,0.0,0.0,3564.69
2007-09-17,0.0,0.0,0.0,3594.5
2007-09-18,0.0,0.0,0.0,3668.22
2007-09-19,0.0,0.0,0.0,3741.45
2007-09-20,0.0,0.0,0.0,3788.87
2007-09-21,0.0,0.0,0.0,3833.1
2007-09-24,0.0,0.0,0.0,3969.24
2007-09-25,0.0,0.0,0.0,3982.93
2007-09-26,0.0,0.0,0.0,3956.81
2007-09-27,0.0,0.0,0.0,3990.26
2007-09-28,0.0,0.0,0.0,4116.04
2007-10-01,0.0,0.0,0.0,4237.92
2007-10-03,0.0,0.0,0.0,4314.54
2007-10-04,0.0,0.0,0.0,4348.72
2007-10-05,0.0,0.0,0.0,4325.25
2007-10-08,0.0,0.0,0.0,4176.78
2007-10-09,0.0,0.0,0.0,4397.14
2007-10-10,0.0,0.0,0.0,4529.51
2007-10-11,0.0,0.0,0.0,4623.5
2007-10-12,0.0,0.0,0.0,4592.32
2007-10-15,0.0,0.0,0.0,4794.92
2007-10-16,0.0,0.0,0.0,4868.74
2007-10-17,0.0,0.0,0.0,4740.46
2007-10-18,0.0,0.0,0.0,4564.56
2007-10-19,0.0,0.0,0.0,4366.42
2007-10-22,0.0,0.0,0.0,4367.06
2007-10-23,0.0,0.0,0.0,4644.16
2007-10-24,0.0,0.0,0.0,4745.88
2007-10-25,0.0,0.0,0.0,4823.43
2007-10-26,0.0,0.0,0.0,5027.27
2007-10-29,0.0,0.0,0.0,5180.64
2007-10-30,0.0,0.0,0.0,5228.98
2007-10-31,0.0,0.0,0.0,5273.42
2007-11-01,0.0,0.0,0.0,5221.48
2007-11-02,0.0,0.0,0.0,5310.45
2007-11-05,0.0,0.0,0.0,5312.62
2007-11-06,0.0,0.0,0.0,5228.12
2007-11-07,0.0,0.0,0.0,5211.84
2007-11-08,0.0,0.0,0.0,5224.18
2007-11-09,0.0,0.0,0.0,5223.0
2007-11-12,0.0,0.0,0.0,5160.11
2007-11-13,0.0,0.0,0.0,5288.45
2007-11-14,0.0,0.0,0.0,5434.12
2007-11-15,0.0,0.0,0.0,5490.6
2007-11-16,0.0,0.0,0.0,5487.17
2007-11-19,0.0,0.0,0.0,5622.78
2007-11-20,0.0,0.0,0.0,5537.93
2007-11-21,0.0,0.0,0.0,5243.12
2007-11-22,0.0,0.0,0.0,5238.42
2007-11-23,0.0,0.0,0.0,5355.59
2007-11-26,0.0,0.0,0.0,5446.46
2007-11-27,0.0,0.0,0.0,5411.45
2007-11-28,0.0,0.0,0.0,5393.27
2007-11-29,0.0,0.0,0.0,5388.2
2007-11-30,0.0,0.0,0.0,5549.18
2007-12-03,0.0,0.0,0.0,5727.48
2007-12-04,0.0,0.0,0.0,5811.5
2007-12-05,0.0,0.0,0.0,5876.55
2007-12-06,0.0,0.0,0.0,5843.36
2007-12-07,0.0,0.0,0.0,5802.54
2007-12-10,0.0,0.0,0.0,5772.23
2007-12-11,0.0,0.0,0.0,5818.4
2007-12-12,0.0,0.0,0.0,5901.18
2007-12-13,0.0,0.0,0.0,5907.89
2007-12-14,0.0,0.0,0.0,5892.26
2007-12-17,0.0,0.0,0.0,5606.71
2007-12-18,0.0,0.0,0.0,5580.37
2007-12-19,0.0,0.0,0.0,5606.39
2007-12-20,0.0,0.0,0.0,5604.63
2007-12-24,0.0,0.0,0.0,5787.83
2007-12-26,0.0,0.0,0.0,5972.13
2007-12-27,0.0,0.0,0.0,5953.58
2007-12-28,0.0,0.0,0.0,6067.15
2007-12-31,0.0,0.0,0.0,6127.25
2008-01-01,0.0,0.0,0.0,6192.01
2008-01-02,0.0,0.0,0.0,6285.32
2008-01-03,0.0,0.0,0.0,6325.7
2008-01-04,0.0,0.0,0.0,6393.72
2008-01-07,0.0,0.0,0.0,6473.11
2008-01-08,0.0,0.0,0.0,6443.47
2008-01-09,0.0,0.0,0.0,6383.79
2008-01-10,0.0,0.0,0.0,6112.8
2008-01-11,0.0,0.0,0.0,6101.46
2008-01-14,0.0,0.0,0.0,6209.01
2008-01-15,0.0,0.0,0.0,6086.89
2008-01-16,0.0,0.0,0.0,5955.91
2008-01-17,0.0,0.0,0.0,5963.71
2008-01-18,0.0,0.0,0.0,5628.91
2008-01-21,0.0,0.0,0.0,4921.74
2008-01-22,0.0,0.0,0.0,4591.94
2008-01-23,0.0,0.0,0.0,4948.62
2008-01-24,0.0,0.0,0.0,4726.55
2008-01-25,0.0,0.0,0.0,5095.65
2008-01-28,0.0,0.0,0.0,5072.36
2008-01-29,0.0,0.0,0.0,5067.94
2008-01-30,0.0,0.0,0.0,4908.51
2008-01-31,0.0,0.0,0.0,4837.99
2008-02-01,0.0,0.0,0.0,4880.18
2008-02-04,0.0,0.0,0.0,5013.88
2008-02-05,0.0,0.0,0.0,5097.78
2008-02-06,0.0,0.0,0.0,5003.68
2008-02-07,0.0,0.0,0.0,4836.98
2008-02-08,0.0,0.0,0.0,4722.8
2008-02-11,0.0,0.0,0.0,4385.51
2008-02-12,0.0,0.0,0.0,4333.62
2008-02-13,0.0,0.0,0.0,4370.3
2008-02-14,0.0,0.0,0.0,4663.91
2008-02-15,0.0,0.0,0.0,4791.74
2008-02-18,0.0,0.0,0.0,4789.21
2008-02-19,0.0,0.0,0.0,4782.2
2008-02-20,0.0,0.0,0.0,4620.32
2008-02-21,0.0,0.0,0.0,4660.75
2008-02-22,0.0,0.0,0.0,4592.27
2008-02-25,0.0,0.0,0.0,4638.48
2008-02-26,0.0,0.0,0.0,4717.56
2008-02-27,0.0,0.0,0.0,4716.76
2008-02-28,0.0,0.0,0.0,4693.37
2008-02-29,0.0,0.0,0.0,4628.29
2008-03-03,0.0,0.0,0.0,4346.75
2008-03-04,0.0,0.0,0.0,4224.23
2008-03-05,0.0,0.0,0.0,4177.72
2008-03-07,0.0,0.0,0.0,3933.08
2008-03-10,0.0,0.0,0.0,3940.54
2008-03-11,0.0,0.0,0.0,4106.76
2008-03-12,0.0,0.0,0.0,4073.15
2008-03-13,0.0,0.0,0.0,3763.24
2008-03-14,0.0,0.0,0.0,3846.96
2008-03-17,0.0,0.0,0.0,3580.01
2008-03-18,0.0,0.0,0.0,3518.25
2008-03-19,0.0,0.0,0.0,3492.75
2008-03-24,0.0,0.0,0.0,3407.37
2008-03-25,0.0,0.0,0.0,3687.48
2008-03-26,0.0,0.0,0.0,3690.69
2008-03-27,0.0,0.0,0.0,3679.72
2008-03-28,0.0,0.0,0.0,3880.04
2008-03-31,0.0,0.0,0.0,3723.54
2008-04-01,0.0,0.0,0.0,3683.56
2008-04-02,0.0,0.0,0.0,3679.27
2008-04-03,0.0,0.0,0.0,3657.71
2008-04-04,0.0,0.0,0.0,3553.46
2008-04-07,0.0,0.0,0.0,3610.46
2008-04-08,0.0,0.0,0.0,3572.43
2008-04-09,0.0,0.0,0.0,3650.69
2008-04-10,0.0,0.0,0.0,3679.68
2008-04-11,0.0,0.0,0.0,3753.29
2008-04-15,0.0,0.0,0.0,3815.5
2008-04-16,0.0,0.0,0.0,3832.9
2008-04-17,0.0,0.0,0.0,3904.82
2008-04-21,0.0,0.0,0.0,4020.94
2008-04-22,0.0,0.0,0.0,4092.27
2008-04-23,0.0,0.0,0.0,4081.22
2008-04-24,0.0,0.0,0.0,4057.43
2008-04-25,0.0,0.0,0.0,4139.35
2008-04-28,0.0,0.0,0.0,4149.07
2008-04-29,0.0,0.0,0.0,4231.79
2008-04-30,0.0,0.0,0.0,4241.24
2008-05-02,0.0,0.0,0.0,4332.81
2008-05-05,0.0,0.0,0.0,4335.88
2008-05-06,0.0,0.0,0.0,4225.21
2008-05-07,0.0,0.0,0.0,4215.67
2008-05-08,0.0,0.0,0.0,4159.09
2008-05-09,0.0,0.0,0.0,4014.23
2008-05-12,0.0,0.0,0.0,4016.49
2008-05-13,0.0,0.0,0.0,4030.43
2008-05-14,0.0,0.0,0.0,4088.92
2008-05-15,0.0,0.0,0.0,4186.21
2008-05-16,0.0,0.0,0.0,4203.9
2008-05-20,0.0,0.0,0.0,4145.92
2008-05-21,0.0,0.0,0.0,4201.91
2008-05-22,0.0,0.0,0.0,4111.14
2008-05-23,0.0,0.0,0.0,4028.67
2008-05-26,0.0,0.0,0.0,3912.39
2008-05-27,0.0,0.0,0.0,3859.36
2008-05-28,0.0,0.0,0.0,3904.23
2008-05-29,0.0,0.0,0.0,3885.28
2008-05-30,0.0,0.0,0.0,3871.97
2008-06-02,0.0,0.0,0.0,3746.03
2008-06-03,0.0,0.0,0.0,3717.6
2008-06-04,0.0,0.0,0.0,3565.45
2008-06-05,0.0,0.0,0.0,3625.09
2008-06-06,0.0,0.0,0.0,3571.2
2008-06-09,0.0,0.0,0.0,3465.07
2008-06-10,0.0,0.0,0.0,3425.78
2008-06-11,0.0,0.0,0.0,3478.01
2008-06-12,0.0,0.0,0.0,3534.59
2008-06-13,0.0,0.0,0.0,3508.91
2008-06-16,0.0,0.0,0.0,3553.9
2008-06-17,0.0,0.0,0.0,3652.14
2008-06-18,0.0,0.0,0.0,3594.69
2008-06-19,0.0,0.0,0.0,3498.31
2008-06-20,0.0,0.0,0.0,3350.13
2008-06-23,0.0,0.0,0.0,3193.04
2008-06-24,0.0,0.0,0.0,3110.36
2008-06-25,0.0,0.0,0.0,3157.29
2008-06-26,0.0,0.0,0.0,3168.67
2008-06-27,0.0,0.0,0.0,3045.9
2008-06-30,0.0,0.0,0.0,2941.69
2008-07-01,0.0,0.0,0.0,2798.65
2008-07-02,0.0,0.0,0.0,2981.05
2008-07-03,0.0,0.0,0.0,2832.27
2008-07-04,0.0,0.0,0.0,2928.1
2008-07-07,0.0,0.0,0.0,2952.96
2008-07-08,0.0,0.0,0.0,2935.01
2008-07-09,0.0,0.0,0.0,3066.0
2008-07-10,0.0,0.0,0.0,3097.04
2008-07-11,0.0,0.0,0.0,2987.72
2008-07-14,0.0,0.0,0.0,3003.54
2008-07-15,0.0,0.0,0.0,2876.06
2008-07-16,0.0,0.0,0.0,2824.96
2008-07-17,0.0,0.0,0.0,2901.02
2008-07-18,0.0,0.0,0.0,2971.84
2008-07-21,0.0,0.0,0.0,2985.58
2008-07-22,0.0,0.0,0.0,3092.99
2008-07-23,0.0,0.0,0.0,3339.87
2008-07-24,0.0,0.0,0.0,3310.09
2008-07-25,0.0,0.0,0.0,3242.7
2008-07-28,0.0,0.0,0.0,3270.79
2008-07-29,0.0,0.0,0.0,3142.02
2008-07-30,0.0,0.0,0.0,3262.37
2008-07-31,0.0,0.0,0.0,3287.21
2008-08-01,0.0,0.0,0.0,3371.58
2008-08-04,0.0,0.0,0.0,3407.96
2008-08-05,0.0,0.0,0.0,3461.3
2008-08-06,0.0,0.0,0.0,3415.72
2008-08-07,0.0,0.0,0.0,3413.63
2008-08-08,0.0,0.0,0.0,3440.36
2008-08-11,0.0,0.0,0.0,3526.26
2008-08-12,0.0,0.0,0.0,3459.73
2008-08-13,0.0,0.0,0.0,3444.41
2008-08-14,0.0,0.0,0.0,3344.34
2008-08-18,0.0,0.0,0.0,3293.81
2008-08-19,0.0,0.0,0.0,3292.95
2008-08-20,0.0,0.0,0.0,3352.11
2008-08-21,0.0,0.0,0.0,3251.23
2008-08-22,0.0,0.0,0.0,3280.83
2008-08-25,0.0,0.0,0.0,3279.53
2008-08-26,0.0,0.0,0.0,3292.52
2008-08-27,0.0,0.0,0.0,3243.94
2008-08-28,0.0,0.0,0.0,3199.38
2008-08-29,0.0,0.0,0.0,3319.26
2008-09-01,0.0,0.0,0.0,3306.26
2008-09-02,0.0,0.0,0.0,3400.03
2008-09-04,0.0,0.0,0.0,3371.59
2008-09-05,0.0,0.0,0.0,3288.86
2008-09-08,0.0,0.0,0.0,3353.84
2008-09-09,0.0,0.0,0.0,3313.48
2008-09-10,0.0,0.0,0.0,3280.9
2008-09-11,0.0,0.0,0.0,3237.78
2008-09-12,0.0,0.0,0.0,3193.95
2008-09-15,0.0,0.0,0.0,3062.86
2008-09-16,0.0,0.0,0.0,3021.38
2008-09-17,0.0,0.0,0.0,2968.17
2008-09-18,0.0,0.0,0.0,2954.04
2008-09-19,0.0,0.0,0.0,3051.0
2008-09-22,0.0,0.0,0.0,3052.6
2008-09-23,0.0,0.0,0.0,3003.83
2008-09-24,0.0,0.0,0.0,3033.7
2008-09-25,0.0,0.0,0.0,3015.6
2008-09-26,0.0,0.0,0.0,2939.06
2008-09-29,0.0,0.0,0.0,2827.4
2008-09-30,0.0,0.0,0.0,2867.49
2008-10-01,0.0,0.0,0.0,2876.12
2008-10-03,0.0,0.0,0.0,2801.75
2008-10-06,0.0,0.0,0.0,2617.84
2008-10-07,0.0,0.0,0.0,2593.63
2008-10-08,0.0,0.0,0.0,2509.94
2008-10-10,0.0,0.0,0.0,2327.82
2008-10-13,0.0,0.0,0.0,2398.92
2008-10-14,0.0,0.0,0.0,2459.13
2008-10-15,0.0,0.0,0.0,2363.01
2008-10-16,0.0,0.0,0.0,2339.89
2008-10-17,0.0,0.0,0.0,2273.74
2008-10-20,0.0,0.0,0.0,2269.54
2008-10-21,0.0,0.0,0.0,2328.81
2008-10-22,0.0,0.0,0.0,2272.03
2008-10-23,0.0,0.0,0.0,2172.0
2008-10-24,0.0,0.0,0.0,2005.35
2008-10-27,0.0,0.0,0.0,1912.75
2008-10-28,0.0,0.0,0.0,2018.77
2008-10-29,0.0,0.0,0.0,1992.04
2008-10-31,0.0,0.0,0.0,2080.29
2008-11-03,0.0,0.0,0.0,2172.15
2008-11-04,0.0,0.0,0.0,2217.92
2008-11-05,0.0,0.0,0.0,2182.22
2008-11-06,0.0,0.0,0.0,2142.19
2008-11-07,0.0,0.0,0.0,2171.91
2008-11-10,0.0,0.0,0.0,2258.63
2008-11-11,0.0,0.0,0.0,2182.28
2008-11-12,0.0,0.0,0.0,2140.97
2008-11-14,0.0,0.0,0.0,2118.36
2008-11-17,0.0,0.0,0.0,2091.0
2008-11-18,0.0,0.0,0.0,2049.26
2008-11-19,0.0,0.0,0.0,2023.97
2008-11-20,0.0,0.0,0.0,1959.07
2008-11-21,0.0,0.0,0.0,1978.47
2008-11-24,0.0,0.0,0.0,1986.64
2008-11-25,0.0,0.0,0.0,1975.63
2008-11-26,0.0,0.0,0.0,2014.07
2008-11-28,0.0,0.0,0.0,2026.27
2008-12-01,0.0,0.0,0.0,1978.37
2008-12-02,0.0,0.0,0.0,1965.12
2008-12-03,0.0,0.0,0.0,1967.7
2008-12-04,0.0,0.0,0.0,2011.45
2008-12-05,0.0,0.0,0.0,1991.19
2008-12-08,0.0,0.0,0.0,2010.42
2008-12-10,0.0,0.0,0.0,2050.44
2008-12-11,0.0,0.0,0.0,2067.82
2008-12-12,0.0,0.0,0.0,2071.1
2008-12-15,0.0,0.0,0.0,2126.47
2008-12-16,0.0,0.0,0.0,2172.32
2008-12-17,0.0,0.0,0.0,2112.53
2008-12-18,0.0,0.0,0.0,2150.47
2008-12-19,0.0,0.0,0.0,2165.18
2008-12-22,0.0,0.0,0.0,2142.86
2008-12-23,0.0,0.0,0.0,2104.22
2008-12-24,0.0,0.0,0.0,2095.43
2008-12-26,0.0,0.0,0.0,2094.4
2008-12-29,0.0,0.0,0.0,2139.85
2008-12-30,0.0,0.0,0.0,2162.53
2008-12-31,0.0,0.0,0.0,2174.47
2009-01-01,0.0,0.0,0.0,2204.91
2009-01-02,0.0,0.0,0.0,2216.5
2009-01-05,0.0,0.0,0.0,2231.31
2009-01-06,0.0,0.0,0.0,2232.07
2009-01-07,0.0,0.0,0.0,2142.2
2009-01-09,0.0,0.0,0.0,2120.71
2009-01-12,0.0,0.0,0.0,2085.43
2009-01-13,0.0,0.0,0.0,2057.14
2009-01-14,0.0,0.0,0.0,2106.44
2009-01-15,0.0,0.0,0.0,2072.86
2009-01-16,0.0,0.0,0.0,2104.17
2009-01-19,0.0,0.0,0.0,2114.91
2009-01-20,0.0,0.0,0.0,2092.52
2009-01-21,0.0,0.0,0.0,2056.39
2009-01-22,0.0,0.0,0.0,2042.48
2009-01-23,0.0,0.0,0.0,2035.24
2009-01-27,0.0,0.0,0.0,2064.76
2009-01-28,0.0,0.0,0.0,2105.75
2009-01-29,0.0,0.0,0.0,2079.79
2009-01-30,0.0,0.0,0.0,2106.28
2009-02-02,0.0,0.0,0.0,2062.98
2009-02-03,0.0,0.0,0.0,2060.39
2009-02-04,0.0,0.0,0.0,2064.74
2009-02-05,0.0,0.0,0.0,2062.49
2009-02-06,0.0,0.0,0.0,2085.76
2009-02-09,0.0,0.0,0.0,2112.14
2009-02-10,0.0,0.0,0.0,2127.38
2009-02-11,0.0,0.0,0.0,2120.53
2009-02-12,0.0,0.0,0.0,2129.61
2009-02-13,0.0,0.0,0.0,2153.26
2009-02-16,0.0,0.0,0.0,2096.2
2009-02-17,0.0,0.0,0.0,2065.93
2009-02-18,0.0,0.0,0.0,2056.89
2009-02-19,0.0,0.0,0.0,2053.56
2009-02-20,0.0,0.0,0.0,2033.79
2009-02-24,0.0,0.0,0.0,2018.23
2009-02-25,0.0,0.0,0.0,2031.19
2009-02-26,0.0,0.0,0.0,2032.77
2009-02-27,0.0,0.0,0.0,2031.12
2009-03-02,0.0,0.0,0.0,1987.74
2009-03-03,0.0,0.0,0.0,1958.23
2009-03-04,0.0,0.0,0.0,1976.69
2009-03-05,0.0,0.0,0.0,1937.22
2009-03-06,0.0,0.0,0.0,1934.16
2009-03-09,0.0,0.0,0.0,1918.83
2009-03-12,0.0,0.0,0.0,1947.6
2009-03-13,0.0,0.0,0.0,1989.22
2009-03-16,0.0,0.0,0.0,2043.12
2009-03-17,0.0,0.0,0.0,2054.57
2009-03-18,0.0,0.0,0.0,2107.81
2009-03-19,0.0,0.0,0.0,2120.51
2009-03-20,0.0,0.0,0.0,2083.42
2009-03-23,0.0,0.0,0.0,2152.13
2009-03-24,0.0,0.0,0.0,2147.93
2009-03-25,0.0,0.0,0.0,2162.23
2009-03-26,0.0,0.0,0.0,2133.8
2009-03-27,0.0,0.0,0.0,2163.15
2009-03-30,0.0,0.0,0.0,2138.37
2009-03-31,0.0,0.0,0.0,2173.87
2009-04-01,0.0,0.0,0.0,2158.66
2009-04-02,0.0,0.0,0.0,2198.3
2009-04-06,0.0,0.0,0.0,2198.4
2009-04-08,0.0,0.0,0.0,2261.32
2009-04-09,0.0,0.0,0.0,2248.29
2009-04-13,0.0,0.0,0.0,2256.13
2009-04-15,0.0,0.0,0.0,2311.38
2009-04-16,0.0,0.0,0.0,2274.13
2009-04-17,0.0,0.0,0.0,2285.42
2009-04-20,0.0,0.0,0.0,2308.31
2009-04-21,0.0,0.0,0.0,2296.75
2009-04-22,0.0,0.0,0.0,2266.24
2009-04-23,0.0,0.0,0.0,2295.85
2009-04-24,0.0,0.0,0.0,2315.28
2009-04-27,0.0,0.0,0.0,2300.94
2009-04-28,0.0,0.0,0.0,2253.22
2009-04-29,0.0,0.0,0.0,2296.32
2009-05-04,0.0,0.0,0.0,2353.98
2009-05-05,0.0,0.0,0.0,2350.73
2009-05-06,0.0,0.0,0.0,2325.59
2009-05-07,0.0,0.0,0.0,2343.43
2009-05-08,0.0,0.0,0.0,2333.86
2009-05-11,0.0,0.0,0.0,2298.64
2009-05-12,0.0,0.0,0.0,2334.2
2009-05-13,0.0,0.0,0.0,2318.67
2009-05-14,0.0,0.0,0.0,2325.97
2009-05-15,0.0,0.0,0.0,2348.89
2009-05-18,0.0,0.0,0.0,2657.25
2009-05-19,0.0,0.0,0.0,2632.34
2009-05-20,0.0,0.0,0.0,2696.37
2009-05-21,0.0,0.0,0.0,2669.72
2009-05-22,0.0,0.0,0.0,2681.07
2009-05-25,0.0,0.0,0.0,2711.07
2009-05-26,0.0,0.0,0.0,2619.88
2009-05-27,0.0,0.0,0.0,2664.85
2009-05-28,0.0,0.0,0.0,2667.23
2009-05-29,0.0,0.0,0.0,2707.99
2009-06-01,0.0,0.0,0.0,2786.31
2009-06-02,0.0,0.0,0.0,2775.55
2009-06-03,0.0,0.0,0.0,2814.53
2009-06-04,0.0,0.0,0.0,2876.03
2009-06-05,0.0,0.0,0.0,2886.41
2009-06-08,0.0,0.0,0.0,2775.58
2009-06-09,0.0,0.0,0.0,2824.72
2009-06-10,0.0,0.0,0.0,2866.07
2009-06-11,0.0,0.0,0.0,2866.9
2009-06-12,0.0,0.0,0.0,2829.81
2009-06-15,0.0,0.0,0.0,2790.42
2009-06-16,0.0,0.0,0.0,2836.09
2009-06-17,0.0,0.0,0.0,2752.11
2009-06-18,0.0,0.0,0.0,2693.28
2009-06-19,0.0,0.0,0.0,2718.28
2009-06-22,0.0,0.0,0.0,2691.12
2009-06-23,0.0,0.0,0.0,2686.48
2009-06-24,0.0,0.0,0.0,2734.96
2009-06-25,0.0,0.0,0.0,2704.58
2009-06-26,0.0,0.0,0.0,2737.54
2009-06-29,0.0,0.0,0.0,2771.11
2009-06-30,0.0,0.0,0.0,2713.4
2009-07-01,0.0,0.0,0.0,2748.57
2009-07-02,0.0,0.0,0.0,2753.79
2009-07-03,0.0,0.0,0.0,2773.15
2009-07-06,0.0,0.0,0.0,2660.83
2009-07-07,0.0,0.0,0.0,2700.29
2009-07-08,0.0,0.0,0.0,2674.6
2009-07-09,0.0,0.0,0.0,2706.41
2009-07-10,0.0,0.0,0.0,2667.34
2009-07-13,0.0,0.0,0.0,2647.6
2009-07-14,0.0,0.0,0.0,2732.22
2009-07-15,0.0,0.0,0.0,2805.25
2009-07-16,0.0,0.0,0.0,2805.76
2009-07-17,0.0,0.0,0.0,2858.24
2009-07-20,0.0,0.0,0.0,2911.78
2009-07-21,0.0,0.0,0.0,2900.74
2009-07-22,0.0,0.0,0.0,2862.14
2009-07-23,0.0,0.0,0.0,2936.16
2009-07-24,0.0,0.0,0.0,2962.57
2009-07-27,0.0,0.0,0.0,2991.15
2009-07-28,0.0,0.0,0.0,2985.71
2009-07-29,0.0,0.0,0.0,2956.08
2009-07-30,0.0,0.0,0.0,2980.26
2009-07-31,0.0,0.0,0.0,2993.48
2009-08-03,0.0,0.0,0.0,3013.32
2009-08-04,0.0,0.0,0.0,3019.31
2009-08-05,0.0,0.0,0.0,3008.54
2009-08-06,0.0,0.0,0.0,2948.85
2009-08-07,0.0,0.0,0.0,2900.78
2009-08-10,0.0,0.0,0.0,2842.47
2009-08-11,0.0,0.0,0.0,2857.77
2009-08-12,0.0,0.0,0.0,2862.23
2009-08-13,0.0,0.0,0.0,2947.18
2009-08-14,0.0,0.0,0.0,2921.07
2009-08-17,0.0,0.0,0.0,2823.09
2009-08-18,0.0,0.0,0.0,2865.41
2009-08-19,0.0,0.0,0.0,2827.39
2009-08-20,0.0,0.0,0.0,2870.21
2009-08-21,0.0,0.0,0.0,2896.29
2009-08-24,0.0,0.0,0.0,2944.27
2009-08-25,0.0,0.0,0.0,2941.32
2009-08-26,0.0,0.0,0.0,2952.95
2009-08-27,0.0,0.0,0.0,2957.93
2009-08-28,0.0,0.0,0.0,2976.26
2009-08-31,0.0,0.0,0.0,2986.12
2009-09-01,0.0,0.0,0.0,2977.27
2009-09-02,0.0,0.0,0.0,2974.7
2009-09-03,0.0,0.0,0.0,2969.34
2009-09-04,0.0,0.0,0.0,3004.94
2009-09-07,0.0,0.0,0.0,3041.87
2009-09-08,0.0,0.0,0.0,3023.72
2009-09-09,0.0,0.0,0.0,3010.8
2009-09-10,0.0,0.0,0.0,2999.51
2009-09-11,0.0,0.0,0.0,2978.76
2009-09-14,0.0,0.0,0.0,2977.09
2009-09-15,0.0,0.0,0.0,3035.39
2009-09-16,0.0,0.0,0.0,3065.65
2009-09-17,0.0,0.0,0.0,3066.89
2009-09-18,0.0,0.0,0.0,3082.36
2009-09-22,0.0,0.0,0.0,3112.44
2009-09-23,0.0,0.0,0.0,3091.62
2009-09-24,0.0,0.0,0.0,3098.66
2009-09-25,0.0,0.0,0.0,3125.33
2009-09-29,0.0,0.0,0.0,3139.29
2009-09-30,0.0,0.0,0.0,3159.13
2009-10-01,0.0,0.0,0.0,3145.35
2009-10-05,0.0,0.0,0.0,3120.48
2009-10-06,0.0,0.0,0.0,3127.15
2009-10-07,0.0,0.0,0.0,3125.91
2009-10-08,0.0,0.0,0.0,3138.59
2009-10-09,0.0,0.0,0.0,3121.57
2009-10-12,0.0,0.0,0.0,3161.92
2009-10-14,0.0,0.0,0.0,3197.66
2009-10-15,0.0,0.0,0.0,3209.59
2009-10-16,0.0,0.0,0.0,3218.64
2009-10-17,0.0,0.0,0.0,3227.84
2009-10-20,0.0,0.0,0.0,3212.09
2009-10-21,0.0,0.0,0.0,3167.22
2009-10-22,0.0,0.0,0.0,3126.43
2009-10-23,0.0,0.0,0.0,3156.25
2009-10-26,0.0,0.0,0.0,3131.98
2009-10-27,0.0,0.0,0.0,3059.71
2009-10-28,0.0,0.0,0.0,3072.91
2009-10-29,0.0,0.0,0.0,3030.93
2009-10-30,0.0,0.0,0.0,3014.93
2009-11-03,0.0,0.0,0.0,2917.58
2009-11-04,0.0,0.0,0.0,3001.68
2009-11-05,0.0,0.0,0.0,3072.62
2009-11-06,0.0,0.0,0.0,3116.22
2009-11-09,0.0,0.0,0.0,3192.02
2009-11-10,0.0,0.0,0.0,3173.44
2009-11-11,0.0,0.0,0.0,3263.79
2009-11-12,0.0,0.0,0.0,3233.45
2009-11-13,0.0,0.0,0.0,3255.25
2009-11-16,0.0,0.0,0.0,3289.37
2009-11-17,0.0,0.0,0.0,3292.89
2009-11-18,0.0,0.0,0.0,3303.58
2009-11-19,0.0,0.0,0.0,3246.89
2009-11-20,0.0,0.0,0.0,3271.56
2009-11-23,0.0,0.0,0.0,3288.72
2009-11-24,0.0,0.0,0.0,3299.67
2009-11-25,0.0,0.0,0.0,3303.0
2009-11-26,0.0,0.0,0.0,3246.52
2009-11-27,0.0,0.0,0.0,3229.33
2009-11-30,0.0,0.0,0.0,3271.72
2009-12-01,0.0,0.0,0.0,3338.59
2009-12-02,0.0,0.0,0.0,3342.2
2009-12-03,0.0,0.0,0.0,3367.86
2009-12-04,0.0,0.0,0.0,3347.62
2009-12-07,0.0,0.0,0.0,3327.78
2009-12-08,0.0,0.0,0.0,3361.16
2009-12-09,0.0,0.0,0.0,3363.17
